,name,role,teamName,abbrev,contest,game,tag,hero,points,eliminations,damage,healing,deaths,matchesPlayed,matchesPlayedTeam,totalMapsPlayed,totalTeamMapsPlayed,player,fantasyTeam,percentPlayedTotal,playedMaps,totalMaps,percentPlay,main
1683,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,reinhardt,18.459567348480224,14,11459.567348480225,0.0,11,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1684,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,winston,14.070619276046752,14,7070.619276046753,0.0,3,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1685,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,reinhardt,18.465299493789672,17,9965.299493789673,0.0,6,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1686,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,winston,10.05171989583969,7,6551.719895839691,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1687,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,wreckingball,2.4870781602859497,2,1487.0781602859497,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1688,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,orisa,0.28389999771118163,0,283.89999771118164,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1689,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,reinhardt,38.03334737253189,40,18033.34737253189,0.0,5,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1690,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,1,S1W1,reinhardt,16.0194500579834,15,8519.450057983398,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1691,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,1,S1W1,winston,7.375302429080009,7,3875.3024290800095,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1692,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,2,S1W1,reinhardt,7.249244978904724,4,5249.244978904724,0.0,0,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1693,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,reinhardt,1.0700541954040528,1,570.0541954040527,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1694,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,winston,0.285390025138855,0,285.390025138855,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1695,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,wreckingball,6.258991961717606,3,4758.991961717606,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1696,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,4,S1W1,reinhardt,18.623236761569977,17,10123.236761569977,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1697,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,1,S1W2,winston,16.323576477706432,16,8323.576477706432,0.0,5,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1698,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,2,S1W2,reinhardt,19.00718034648895,22,8007.180346488953,0.0,2,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1699,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,3,S1W2,reinhardt,6.910471576690673,8,2910.471576690674,0.0,0,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1700,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,3,S1W2,winston,11.966991551816463,12,5966.9915518164635,0.0,0,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1701,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,orisa,2.4208700323104857,2,1420.8700323104858,0.0,1,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1702,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,reinhardt,26.597019506454465,25,14097.019506454468,0.0,4,6,6,25,25,MANO,Cougum,1.0,9,9,1.0,reinhardt
1703,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,reinhardt,14.940849991798402,13,8440.8499917984,0.0,4,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1704,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,wreckingball,9.897590317726134,15,2397.5903177261353,0.0,0,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1705,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,2,S1W3,reinhardt,34.09105366230011,27,20591.05366230011,0.0,4,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1706,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,3,S1W3,reinhardt,20.2369716758728,20,10236.971675872803,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1707,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,3,S1W3,winston,9.423637160062789,8,5423.63716006279,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1708,MANO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,4,S1W3,reinhardt,21.836898166656496,15,14336.898166656494,0.0,10,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1709,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,1,S1W3,reinhardt,19.79115358257294,19,10291.153582572937,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1710,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,2,S1W3,reinhardt,5.188900146484375,3,3688.900146484375,0.0,4,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1711,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,2,S1W3,winston,11.845765913903712,15,4345.765913903713,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1712,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,3,S1W3,reinhardt,1.6846524963378906,1,1184.6524963378906,0.0,2,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1713,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,3,S1W3,winston,8.918142625808716,4,6918.142625808716,0.0,1,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1714,MANO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,4,S1W3,reinhardt,26.442134586334227,23,14942.134586334229,0.0,4,6,6,25,25,MANO,Cougum,1.0,8,8,1.0,reinhardt
1715,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,1,S1W2,dva,19.129620024085042,12,13129.620024085045,0.0,5,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1716,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,2,S1W2,dva,38.480985875546935,33,21980.985875546932,0.0,2,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1717,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,dva,15.525823716759682,14,8525.823716759682,0.0,2,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1718,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,sombra,2.652932506322861,1,2031.1324346065521,121.8000717163086,4,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1719,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,4,S1W2,dva,36.41663202419877,24,24416.63202419877,0.0,4,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1720,MEKO,tank,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,5,S1W2,dva,30.68392406478524,31,15183.924064785242,0.0,2,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1721,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,1,S1W1,dva,13.259004783391951,14,6259.0047833919525,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1722,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,1,S1W1,sombra,12.554545809030532,11,7054.545809030533,0.0,2,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1723,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,dva,37.70121676567197,28,23701.21676567197,0.0,7,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1724,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,reaper,0.20729568076133728,0,181.3685872554779,25.927093505859375,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1725,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,dva,43.81919370472431,37,25319.193704724312,0.0,4,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1726,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,sombra,2.4042328357696534,2,1404.2328357696533,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1727,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,sombra,42.18954240584374,39,22569.269235372543,120.2731704711914,0,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1728,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,1,S1W1,dva,23.864081129014494,26,10864.081129014492,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1729,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,2,S1W1,dva,10.219158898949622,9,5719.158898949623,0.0,0,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1730,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,dva,1.9386356726288796,0,1938.6356726288795,0.0,2,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1731,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,sombra,4.981839433670045,2,3967.3984088897705,14.441024780273438,2,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1732,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,4,S1W1,dva,21.227909262955187,20,11227.909262955189,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1733,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,1,S1W2,dva,21.10943070206046,20,11109.430702060461,0.0,2,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1734,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,2,S1W2,dva,29.211384437054395,33,12711.384437054396,0.0,0,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1735,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,3,S1W2,dva,19.657392309725285,20,9657.392309725285,0.0,0,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1736,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,dva,4.798773760050535,3,3298.773760050535,0.0,1,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1737,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,sombra,25.727729658961294,27,12227.729658961296,0.0,5,6,6,25,25,MEKO,Bobble,1.0,9,9,1.0,dva
1738,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,dva,18.610644153267145,17,10094.264153271914,16.37999999523163,3,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1739,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,sombra,7.808377568364143,10,2736.3775683641434,72.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1740,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,2,S1W3,dva,37.9063288501501,32,21906.32885015011,0.0,4,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1741,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,3,S1W3,dva,22.770235538095235,22,11770.235538095236,0.0,3,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1742,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,4,S1W3,dva,28.968478490412235,17,20468.478490412235,0.0,4,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1743,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,4,S1W3,roadhog,0.018,0,18.0,0.0,0,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1744,MEKO,tank,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,4,S1W3,wreckingball,0.3726648368835449,0,372.6648368835449,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1745,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,1,S1W3,dva,26.382818978756667,26,13382.818978756666,0.0,1,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1746,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,2,S1W3,dva,15.167911856681108,17,6667.9118566811085,0.0,5,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1747,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,3,S1W3,dva,12.217433970749378,8,8217.433970749378,0.0,0,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1748,MEKO,tank,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,4,S1W3,dva,26.134269069731236,24,14134.269069731236,0.0,3,6,6,25,25,MEKO,Bobble,1.0,8,8,1.0,dva
1749,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,1,S1W2,zenyatta,36.70671734547615,9,16752.81209897995,15453.9052464962,7,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1750,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,2,S1W2,zenyatta,37.76325527858734,26,16650.120346069336,8113.134932518005,2,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1751,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,tracer,4.955592605054378,1,4455.5926050543785,0.0,2,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1752,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,zenyatta,20.82702668428421,7,9219.063408851624,8107.963275432587,2,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1753,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,4,S1W2,zenyatta,48.18418155372143,23,21687.843794822693,14996.337758898735,4,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1754,JJONAK,support,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,5,S1W2,zenyatta,32.23516243886947,22,13231.041599273682,8004.120839595795,3,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1755,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,1,S1W1,zenyatta,36.93077602267265,27,14931.538255691528,8499.237766981125,2,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1756,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,tracer,1.5567459970712663,0,1556.7459970712662,0.0,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1757,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,zenyatta,50.36502961599827,26,23599.95263195038,13765.07698404789,9,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1758,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,zenyatta,63.468420926809316,33,29667.985328674316,17300.435598134995,6,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1759,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,tracer,0.2656428050994873,0,265.6428050994873,0.0,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1760,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,zenyatta,53.77403785336017,43,21153.806200027466,11120.23165333271,4,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1761,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,1,S1W1,zenyatta,29.45921257030964,19,11793.673686027527,8165.538884282112,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1762,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,2,S1W1,zenyatta,13.082216400980949,4,7512.856763839722,3569.3596371412277,0,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1763,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,zenyatta,9.029389812350274,2,5520.60920715332,2508.780605196953,4,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1764,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,4,S1W1,zenyatta,26.28807647073269,14,13059.63274383545,6228.44372689724,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1765,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,1,S1W2,zenyatta,25.282675781846045,15,10755.008177757263,7027.667604088783,6,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1766,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,2,S1W2,zenyatta,35.04661016917229,29,15259.373931884766,5287.236237287521,0,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1767,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,3,S1W2,zenyatta,12.935245465993882,8,6441.832695007324,2493.412770986557,3,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1768,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,ana,0.2361170481443405,0,200.8125057220459,35.30454242229462,1,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1769,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,bastion,6.150944619178772,2,5150.944619178772,0.0,1,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1770,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,4,S1W2,zenyatta,41.94854881644249,28,15702.598476409912,12245.950340032578,2,6,6,25,25,JJONAK,Dragonbeard,1.0,9,9,1.0,zenyatta
1771,JJONAK,support,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,ana,8.879040412425995,12,2027.1333022117615,851.9071102142334,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1772,JJONAK,support,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,1,S1W3,zenyatta,24.965115986943243,13,12022.685344696045,6442.4306422472,1,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1773,JJONAK,support,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,2,S1W3,zenyatta,54.80000724673272,29,23526.881069660187,16773.126177072525,2,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1774,JJONAK,support,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,3,S1W3,zenyatta,41.936488788247104,30,16416.200711250305,10520.288076996803,2,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1775,JJONAK,support,New York Excelsior,NYE,Toronto Defiant vs. New York Excelsior,4,S1W3,zenyatta,35.82339994060993,11,17804.998569488525,12518.401371121407,6,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1776,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,1,S1W3,zenyatta,27.468689722895625,15,11952.386138439178,8016.303584456444,0,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1777,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,2,S1W3,zenyatta,23.52834476900101,15,8899.868728637695,7128.476040363312,3,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1778,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,3,S1W3,zenyatta,22.95577336215973,10,11421.704656600952,6534.068705558777,2,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1779,JJONAK,support,New York Excelsior,NYE,New York Excelsior vs. Seoul Dynasty,4,S1W3,zenyatta,41.71581080806256,23,19763.94064760208,10451.870160460472,2,6,6,25,25,JJONAK,Dragonbeard,1.0,8,8,1.0,zenyatta
1780,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,1,S1W2,brigitte,19.1021722342968,9,5729.045909881592,8873.126324415207,6,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1781,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,2,S1W2,brigitte,26.815889465093612,24,6731.140381336212,8084.7490837574005,3,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1782,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,brigitte,10.826122465014457,9,2183.0932393074036,4143.029225707054,2,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1783,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,pharah,9.045869445800781,2,8045.869445800781,0.0,2,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1784,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,3,S1W2,reaper,0.2391548157930374,0,175.43654477596283,63.718271017074585,0,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1785,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,4,S1W2,brigitte,29.56291304421425,20,8111.279372215271,11451.633671998978,6,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1786,LIBERO,offense,New York Excelsior,NYE,Los Angeles Valiant vs. New York Excelsior,5,S1W2,brigitte,27.4932363409996,26,6132.443681716919,8360.792659282684,2,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
1787,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,1,S1W1,brigitte,26.558047220349316,24,6102.224687576294,8455.822532773018,4,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1788,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,ana,0.0025,0,2.5,0.0,0,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1789,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,2,S1W1,brigitte,44.61934104311466,30,13494.523760795593,16124.817282319069,10,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1790,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,brigitte,44.37995157301425,35,12378.393389701843,14501.558183312416,6,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1791,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,mei,0.6943666534423828,1,194.3666534423828,0.0,0,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1792,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,pharah,5.207879616737365,1,4707.879616737366,0.0,1,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1793,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,3,S1W1,sombra,0.025,0,25.0,0.0,0,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1794,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,bastion,0.605367928981781,0,515.0,90.367928981781,2,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1795,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,brigitte,32.219737511992456,32,7396.093529701233,8823.643982291222,6,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1796,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Boston Uprising,4,S1W1,widowmaker,0.14668800354003905,0,146.68800354003906,0.0,0,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1797,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,1,S1W1,brigitte,22.093096304416655,18,5629.966798782349,7463.129505634308,2,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1798,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,2,S1W1,brigitte,9.592925898909568,6,2301.5,4291.425898909569,0,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1799,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,brigitte,3.252328747153282,0,1067.0,2185.328747153282,2,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1800,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,3,S1W1,pharah,11.749099578380585,5,9249.099578380585,0.0,2,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1801,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Washington Justice,4,S1W1,brigitte,22.173146463274954,20,5329.922534942627,6843.223928332329,1,6,6,24,25,LIBERO,Dragonbeard,0.96,8,8,1.0,brigitte
1802,LIBERO,offense,New York Excelsior,NYE,New York Excelsior vs. Houston Outlaws,1,S1W2,brigitte,16.73856779897213,11,3607.5431690216064,7631.024629950523,3,6,6,24,25,LIBERO,Dragonbeard,0.96,9,9,1.0,brigitte
