,player,match,game,Hero_name,damage,deaths,eliminations,healing,name,id_x,teamID,teamName,abbrev,points,id_y,tag
343,9251.0,21261.0,5.0,zenyatta,13321.939832687378,8,25,8392.18611907959,Dogman,9251,7698,Atlanta Reign,ATL,34.21412595176697,21261,S1W1
344,4024.0,21261.0,5.0,lucio,12667.243891716003,9,28,7535.697723150253,neptuNo,4024,4524,Philadelphia Fusion,PHI,34.20294161486626,21261,S1W1
345,4079.0,21261.0,4.0,zenyatta,14392.90595626831,4,20,9610.761224746704,Boombox,4079,4524,Philadelphia Fusion,PHI,34.00366718101501,21261,S1W1
346,8701.0,21261.0,3.0,dva,19265.578237861395,10,29,4.549999713897705,Daco,8701,7698,Atlanta Reign,ATL,33.770128237575285,21261,S1W1
347,8681.0,21261.0,1.0,lucio,12057.871212005615,8,24,9281.008929491043,Masaa,8681,7698,Atlanta Reign,ATL,33.33888014149666,21261,S1W1
348,4083.0,21261.0,2.0,brigitte,10925.276249408722,6,22,11374.319851636887,eqo,4083,4524,Philadelphia Fusion,PHI,33.29959610104561,21261,S1W1
349,4620.0,21261.0,4.0,zarya,16172.491895079613,3,33,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,32.67249189507962,21261,S1W1
350,4668.0,21261.0,5.0,dva,15225.664790779352,3,32,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,31.22566479077935,21261,S1W1
351,4620.0,21261.0,5.0,zarya,17924.06579363346,9,26,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,30.92406579363346,21261,S1W1
352,4620.0,21261.0,2.0,zarya,18830.22774630785,3,23,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,30.33022774630785,21261,S1W1
353,8702.0,21261.0,3.0,reinhardt,17267.64595603943,13,23,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,28.767645956039427,21261,S1W1
354,4669.0,21261.0,3.0,winston,12171.6762945652,4,33,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,28.671676294565202,21261,S1W1
355,8692.0,21261.0,2.0,brigitte,8317.66081905365,6,17,11673.425058364868,Erster,8692,7698,Atlanta Reign,ATL,28.49108587741852,21261,S1W1
356,4668.0,21261.0,2.0,dva,17680.62844672799,2,20,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,27.68062844672799,21261,S1W1
357,9251.0,21261.0,4.0,zenyatta,12485.433669090271,8,17,6695.061082839966,Dogman,9251,7698,Atlanta Reign,ATL,27.680494751930237,21261,S1W1
358,4083.0,21261.0,1.0,brigitte,8825.840154647827,6,18,8774.993385314941,eqo,4083,4524,Philadelphia Fusion,PHI,26.60083353996277,21261,S1W1
359,8691.0,21261.0,2.0,zenyatta,11925.056171417236,8,8,10606.447004675865,Kodak,8691,7698,Atlanta Reign,ATL,26.5315031760931,21261,S1W1
360,8711.0,21261.0,2.0,zarya,16892.584352970123,6,19,0.0,dafran,8711,7698,Atlanta Reign,ATL,26.392584352970122,21261,S1W1
361,4668.0,21261.0,4.0,dva,13534.16876283288,5,25,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,26.03416876283288,21261,S1W1
362,4620.0,21261.0,1.0,zarya,15555.073960900307,5,19,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,25.05507396090031,21261,S1W1
363,8711.0,21261.0,5.0,zarya,15042.067762970924,4,20,0.0,dafran,8711,7698,Atlanta Reign,ATL,25.042067762970923,21261,S1W1
364,4024.0,21261.0,2.0,lucio,9032.447846412659,4,22,4313.014955163002,neptuNo,4024,4524,Philadelphia Fusion,PHI,24.34546280157566,21261,S1W1
365,8711.0,21261.0,4.0,zarya,15647.384519577026,7,15,0.0,dafran,8711,7698,Atlanta Reign,ATL,23.147384519577024,21261,S1W1
366,8701.0,21261.0,4.0,dva,13946.074936181307,5,18,0.0,Daco,8701,7698,Atlanta Reign,ATL,22.946074936181304,21261,S1W1
367,8701.0,21261.0,2.0,dva,14911.423998862505,4,16,0.0,Daco,8701,7698,Atlanta Reign,ATL,22.911423998862503,21261,S1W1
368,8671.0,21261.0,1.0,brigitte,6251.668954849243,5,17,8034.081845283508,NLaaeR,8671,7698,Atlanta Reign,ATL,22.785750800132753,21261,S1W1
369,8692.0,21261.0,5.0,brigitte,6011.186372756958,5,19,7099.912968993187,Erster,8692,7698,Atlanta Reign,ATL,22.611099341750144,21261,S1W1
370,8671.0,21261.0,4.0,brigitte,5907.80193901062,10,16,8592.625759482384,NLaaeR,8671,7698,Atlanta Reign,ATL,22.500427698493006,21261,S1W1
371,8702.0,21261.0,2.0,reinhardt,13521.15278673172,8,16,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,21.52115278673172,21261,S1W1
372,8711.0,21261.0,1.0,zarya,13928.887728691101,5,15,0.0,dafran,8711,7698,Atlanta Reign,ATL,21.4288877286911,21261,S1W1
373,4024.0,21261.0,1.0,lucio,8989.445798873901,3,17,3889.101563334465,neptuNo,4024,4524,Philadelphia Fusion,PHI,21.378547362208366,21261,S1W1
374,4024.0,21261.0,4.0,lucio,6719.318470478058,6,22,3490.0470603704453,neptuNo,4024,4524,Philadelphia Fusion,PHI,21.2093655308485,21261,S1W1
375,4669.0,21261.0,2.0,reinhardt,11167.775583267212,4,19,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,20.66777558326721,21261,S1W1
376,8681.0,21261.0,2.0,lucio,7898.592557430267,5,12,6030.106486201286,Masaa,8681,7698,Atlanta Reign,ATL,19.928699043631553,21261,S1W1
377,8702.0,21261.0,4.0,reinhardt,13389.25486087799,5,12,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,19.38925486087799,21261,S1W1
378,8702.0,21261.0,1.0,reinhardt,10071.01315498352,5,18,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,19.07101315498352,21261,S1W1
379,8681.0,21261.0,4.0,lucio,7966.459044456482,10,11,5070.952006220818,Masaa,8681,7698,Atlanta Reign,ATL,18.5374110506773,21261,S1W1
380,4669.0,21261.0,5.0,winston,8374.29279333353,7,20,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,18.37429279333353,21261,S1W1
381,8702.0,21261.0,5.0,reinhardt,11049.408735275269,5,14,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,18.049408735275268,21261,S1W1
382,4669.0,21261.0,4.0,winston,7082.946177661419,2,17,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,15.58294617766142,21261,S1W1
383,8692.0,21261.0,5.0,hanzo,7505.256467938423,3,14,0.0,Erster,8692,7698,Atlanta Reign,ATL,14.505256467938423,21261,S1W1
384,4669.0,21261.0,1.0,reinhardt,8977.032054901123,6,11,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,14.477032054901123,21261,S1W1
385,4669.0,21261.0,4.0,reinhardt,5552.241509437561,2,15,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,13.052241509437561,21261,S1W1
386,8702.0,21261.0,5.0,orisa,6791.488934993744,4,11,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,12.291488934993744,21261,S1W1
387,4669.0,21261.0,3.0,reinhardt,5885.042366027832,5,10,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,10.885042366027832,21261,S1W1
388,8711.0,21261.0,1.0,hanzo,4576.614787727594,2,8,0.0,dafran,8711,7698,Atlanta Reign,ATL,8.576614787727594,21261,S1W1
389,4620.0,21261.0,1.0,widowmaker,3575.877999186516,4,10,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,8.575877999186517,21261,S1W1
390,4024.0,21261.0,1.0,mercy,496.2341594696045,2,5,5486.582842707634,neptuNo,4024,4524,Philadelphia Fusion,PHI,8.482817002177239,21261,S1W1
391,4083.0,21261.0,1.0,tracer,2495.6760266423225,0,11,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,7.995676026642323,21261,S1W1
392,8711.0,21261.0,5.0,torbjorn,5494.0057844519615,2,5,0.0,dafran,8711,7698,Atlanta Reign,ATL,7.994005784451962,21261,S1W1
393,8702.0,21261.0,1.0,orisa,2691.4851722717285,4,9,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,7.191485172271729,21261,S1W1
394,4083.0,21261.0,1.0,hanzo,4589.923746526241,2,4,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,6.5899237465262415,21261,S1W1
395,8671.0,21261.0,1.0,widowmaker,2966.788662612438,4,6,0.0,NLaaeR,8671,7698,Atlanta Reign,ATL,5.966788662612438,21261,S1W1
396,8711.0,21261.0,5.0,tracer,2559.351617336273,2,6,0.0,dafran,8711,7698,Atlanta Reign,ATL,5.559351617336273,21261,S1W1
397,4669.0,21261.0,1.0,wreckingball,2520.110728263855,1,6,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,5.520110728263855,21261,S1W1
398,4669.0,21261.0,5.0,reinhardt,3856.4199409484863,5,3,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,5.356419940948486,21261,S1W1
399,4620.0,21261.0,3.0,reaper,1696.5700244903564,1,5,244.13707828521729,carpe,4620,4524,Philadelphia Fusion,PHI,4.4407071027755745,21261,S1W1
400,4669.0,21261.0,2.0,winston,2386.7704652547836,1,3,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,3.8867704652547834,21261,S1W1
401,4669.0,21261.0,1.0,orisa,2083.8193550109863,3,3,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,3.5838193550109865,21261,S1W1
402,4669.0,21261.0,3.0,wreckingball,1384.7982416152954,1,4,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,3.3847982416152953,21261,S1W1
403,4079.0,21261.0,3.0,hanzo,3231.7077553272247,1,0,0.0,Boombox,4079,4524,Philadelphia Fusion,PHI,3.231707755327225,21261,S1W1
404,8702.0,21261.0,3.0,wreckingball,336.94881534576416,0,5,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,2.8369488153457643,21261,S1W1
405,8711.0,21261.0,1.0,tracer,1676.6260516643524,2,2,0.0,dafran,8711,7698,Atlanta Reign,ATL,2.6766260516643525,21261,S1W1
406,8692.0,21261.0,3.0,tracer,561.5317395925522,0,4,0.0,Erster,8692,7698,Atlanta Reign,ATL,2.561531739592552,21261,S1W1
407,4083.0,21261.0,3.0,pharah,2343.3210258483887,1,0,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,2.3433210258483888,21261,S1W1
408,4620.0,21261.0,5.0,mccree,691.9305000305176,0,3,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,2.1919305000305176,21261,S1W1
409,4620.0,21261.0,3.0,widowmaker,1224.6321411132812,2,1,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,1.7246321411132812,21261,S1W1
410,8692.0,21261.0,5.0,pharah,1648.3317985534668,0,0,0.0,Erster,8692,7698,Atlanta Reign,ATL,1.648331798553467,21261,S1W1
411,8702.0,21261.0,1.0,wreckingball,596.7183380126953,1,2,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,1.5967183380126952,21261,S1W1
412,8702.0,21261.0,5.0,winston,985.7269773483276,1,1,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,1.4857269773483277,21261,S1W1
413,9251.0,21261.0,3.0,tracer,291.95977461338043,0,2,0.0,Dogman,9251,7698,Atlanta Reign,ATL,1.2919597746133804,21261,S1W1
414,8711.0,21261.0,5.0,sombra,621.316153049469,1,1,0.0,dafran,8711,7698,Atlanta Reign,ATL,1.1213161530494689,21261,S1W1
415,4024.0,21261.0,3.0,mercy,0.0,1,0,1100.8855386972427,neptuNo,4024,4524,Philadelphia Fusion,PHI,1.1008855386972427,21261,S1W1
416,4083.0,21261.0,3.0,reinhardt,646.6280364990234,1,0,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,0.6466280364990235,21261,S1W1
417,8702.0,21261.0,1.0,winston,617.6262607574463,1,0,0.0,Pokpo,8702,7698,Atlanta Reign,ATL,0.6176262607574463,21261,S1W1
418,4668.0,21261.0,3.0,wreckingball,477.13724517822266,1,0,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,0.47713724517822265,21261,S1W1
419,9251.0,21261.0,5.0,ana,320.8125057220459,1,0,122.2925181388855,Dogman,9251,7698,Atlanta Reign,ATL,0.4431050238609314,21261,S1W1
420,4620.0,21261.0,1.0,mccree,334.321834564209,0,0,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,0.334321834564209,21261,S1W1
421,8681.0,21261.0,5.0,mercy,0.0,1,0,218.47027456760406,Masaa,8681,7698,Atlanta Reign,ATL,0.21847027456760407,21261,S1W1
422,8692.0,21261.0,5.0,tracer,104.40000021457672,1,0,0.0,Erster,8692,7698,Atlanta Reign,ATL,0.10440000021457672,21261,S1W1
423,4079.0,21261.0,3.0,moira,48.38749718666077,1,0,51.668317437171936,Boombox,4079,4524,Philadelphia Fusion,PHI,0.1000558146238327,21261,S1W1
424,4079.0,21261.0,1.0,ana,60.81250190734863,0,0,0.0,Boombox,4079,4524,Philadelphia Fusion,PHI,0.06081250190734863,21261,S1W1
425,4083.0,21261.0,3.0,wreckingball,47.0,1,0,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,0.047,21261,S1W1
426,8671.0,21261.0,1.0,doomfist,6.955943703651428,0,0,0.0,NLaaeR,8671,7698,Atlanta Reign,ATL,0.006955943703651428,21261,S1W1
427,4083.0,21261.0,3.0,tracer,0.0,1,0,0.0,eqo,4083,4524,Philadelphia Fusion,PHI,0.0,21261,S1W1
428,4669.0,21261.0,1.0,winston,0.0,1,0,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,0.0,21261,S1W1
429,4653.0,21221.0,3.0,zenyatta,29667.985328674316,6,33,17300.435598134995,JJONAK,4653,4403,New York Excelsior,NYE,63.468420926809316,21221,S1W1
430,5863.0,21221.0,2.0,zenyatta,22287.707767486572,8,32,18949.9377399683,AimGod,5863,4402,Boston Uprising,BOS,57.23764550745487,21221,S1W1
431,5863.0,21221.0,3.0,zenyatta,23969.57288837433,7,22,17511.31024825573,AimGod,5863,4402,Boston Uprising,BOS,52.480883136630055,21221,S1W1
432,8236.0,21221.0,3.0,zarya,33538.679644584656,5,36,0.0,Nenne,8236,4403,New York Excelsior,NYE,51.538679644584654,21221,S1W1
433,4653.0,21221.0,2.0,zenyatta,23599.95263195038,9,26,13765.07698404789,JJONAK,4653,4403,New York Excelsior,NYE,50.36502961599827,21221,S1W1
434,4607.0,21221.0,2.0,dva,29693.250926554203,7,40,0.0,NotE,4607,4402,Boston Uprising,BOS,49.6932509265542,21221,S1W1
435,8236.0,21221.0,2.0,zarya,31406.977758824825,8,32,0.0,Nenne,8236,4403,New York Excelsior,NYE,47.40697775882482,21221,S1W1
436,3981.0,21221.0,3.0,lucio,17050.269991874695,5,22,16578.409487485886,Kellex,3981,4402,Boston Uprising,BOS,44.628679479360585,21221,S1W1
437,4654.0,21221.0,2.0,brigitte,13494.523760795593,10,30,16124.817282319069,Libero,4654,4403,New York Excelsior,NYE,44.61934104311466,21221,S1W1
438,4654.0,21221.0,3.0,brigitte,12378.393389701843,6,35,14501.558183312416,Libero,4654,4403,New York Excelsior,NYE,44.37995157301425,21221,S1W1
439,5878.0,21221.0,3.0,zarya,29436.830309450626,7,29,0.0,Axxiom,5878,4402,Boston Uprising,BOS,43.93683030945063,21221,S1W1
440,4841.0,21221.0,2.0,lucio,16762.115143299103,5,32,11065.996429800987,Anamo,4841,4403,New York Excelsior,NYE,43.82811157310009,21221,S1W1
441,4649.0,21221.0,3.0,dva,25319.193704724312,4,37,0.0,MekO,4649,4403,New York Excelsior,NYE,43.81919370472431,21221,S1W1
442,4841.0,21221.0,3.0,lucio,16176.71845817566,5,27,12456.329877614975,Anamo,4841,4403,New York Excelsior,NYE,42.13304833579063,21221,S1W1
443,8203.0,21221.0,2.0,reinhardt,23922.5975189209,9,36,0.0,Fusions,8203,4402,Boston Uprising,BOS,41.922597518920895,21221,S1W1
444,5878.0,21221.0,2.0,zarya,24731.535655617714,8,34,0.0,Axxiom,5878,4402,Boston Uprising,BOS,41.73153565561771,21221,S1W1
445,8184.0,21221.0,2.0,brigitte,11680.265390396118,9,25,16363.227177023888,blase,8184,4402,Boston Uprising,BOS,40.54349256742,21221,S1W1
446,4649.0,21221.0,2.0,dva,23701.21676567197,7,28,0.0,MekO,4649,4403,New York Excelsior,NYE,37.70121676567197,21221,S1W1
447,8672.0,21221.0,2.0,lucio,13615.278964996338,7,28,9742.727059483528,alemao,8672,4402,Boston Uprising,BOS,37.35800602447986,21221,S1W1
448,4653.0,21221.0,1.0,zenyatta,14931.538255691528,2,27,8499.237766981125,JJONAK,4653,4403,New York Excelsior,NYE,36.93077602267265,21221,S1W1
449,8184.0,21221.0,3.0,brigitte,10815.244840621948,10,21,14733.718625307083,blase,8184,4402,Boston Uprising,BOS,36.048963465929035,21221,S1W1
450,4607.0,21221.0,3.0,dva,22482.205323517323,7,27,0.0,NotE,4607,4402,Boston Uprising,BOS,35.98220532351732,21221,S1W1
451,8236.0,21221.0,1.0,zarya,18294.985954761505,2,26,0.0,Nenne,8236,4403,New York Excelsior,NYE,31.294985954761504,21221,S1W1
452,4841.0,21221.0,1.0,lucio,9190.63140296936,0,23,6392.511644363403,Anamo,4841,4403,New York Excelsior,NYE,27.08314304733276,21221,S1W1
453,4654.0,21221.0,1.0,brigitte,6102.224687576294,4,24,8455.822532773018,Libero,4654,4403,New York Excelsior,NYE,26.558047220349316,21221,S1W1
454,8203.0,21221.0,3.0,reinhardt,16801.44046974182,10,18,0.0,Fusions,8203,4402,Boston Uprising,BOS,25.80144046974182,21221,S1W1
455,5863.0,21221.0,1.0,zenyatta,10248.928985595703,7,11,9213.018452882767,AimGod,5863,4402,Boston Uprising,BOS,24.961947438478468,21221,S1W1
456,8184.0,21221.0,1.0,brigitte,7608.289003372192,6,11,10031.554991602898,blase,8184,4402,Boston Uprising,BOS,23.139843994975088,21221,S1W1
457,4607.0,21221.0,1.0,dva,14256.489219635725,6,9,0.0,NotE,4607,4402,Boston Uprising,BOS,18.756489219635725,21221,S1W1
458,4093.0,21221.0,3.0,reinhardt,9965.299493789673,6,17,0.0,Mano,4093,4403,New York Excelsior,NYE,18.465299493789672,21221,S1W1
459,4093.0,21221.0,2.0,reinhardt,11459.567348480225,11,14,0.0,Mano,4093,4403,New York Excelsior,NYE,18.459567348480224,21221,S1W1
460,5878.0,21221.0,1.0,zarya,12643.603804588318,5,10,0.0,Axxiom,5878,4402,Boston Uprising,BOS,17.643603804588317,21221,S1W1
461,8672.0,21221.0,1.0,lucio,7669.949825286865,6,8,4027.43445289135,alemao,8672,4402,Boston Uprising,BOS,15.697384278178216,21221,S1W1
462,4093.0,21221.0,1.0,reinhardt,7284.319919586182,3,14,0.0,Mano,4093,4403,New York Excelsior,NYE,14.284319919586181,21221,S1W1
463,4093.0,21221.0,2.0,winston,7070.619276046753,3,14,0.0,Mano,4093,4403,New York Excelsior,NYE,14.070619276046752,21221,S1W1
464,4649.0,21221.0,1.0,dva,6259.0047833919525,1,14,0.0,MekO,4649,4403,New York Excelsior,NYE,13.259004783391951,21221,S1W1
465,4649.0,21221.0,1.0,sombra,7054.545809030533,2,11,0.0,MekO,4649,4403,New York Excelsior,NYE,12.554545809030532,21221,S1W1
466,4093.0,21221.0,3.0,winston,6551.719895839691,2,7,0.0,Mano,4093,4403,New York Excelsior,NYE,10.05171989583969,21221,S1W1
467,8203.0,21221.0,1.0,reinhardt,6913.12610244751,5,6,0.0,Fusions,8203,4402,Boston Uprising,BOS,9.91312610244751,21221,S1W1
468,4093.0,21221.0,1.0,winston,4569.054296016693,1,8,0.0,Mano,4093,4403,New York Excelsior,NYE,8.569054296016693,21221,S1W1
469,8203.0,21221.0,1.0,winston,4571.056848287582,3,2,0.0,Fusions,8203,4402,Boston Uprising,BOS,5.571056848287582,21221,S1W1
470,4654.0,21221.0,3.0,pharah,4707.879616737366,1,1,0.0,Libero,4654,4403,New York Excelsior,NYE,5.207879616737365,21221,S1W1
471,8203.0,21221.0,2.0,winston,2273.823361337185,0,2,0.0,Fusions,8203,4402,Boston Uprising,BOS,3.2738233613371848,21221,S1W1
472,8236.0,21221.0,3.0,tracer,1939.6525301933289,1,2,0.0,Nenne,8236,4403,New York Excelsior,NYE,2.939652530193329,21221,S1W1
473,4093.0,21221.0,3.0,wreckingball,1487.0781602859497,2,2,0.0,Mano,4093,4403,New York Excelsior,NYE,2.4870781602859497,21221,S1W1
474,4649.0,21221.0,3.0,sombra,1404.2328357696533,1,2,0.0,MekO,4649,4403,New York Excelsior,NYE,2.4042328357696534,21221,S1W1
475,8184.0,21221.0,3.0,tracer,533.7678320407867,0,3,0.0,blase,8184,4402,Boston Uprising,BOS,2.0337678320407866,21221,S1W1
476,8203.0,21221.0,3.0,winston,1773.7924388051033,2,0,0.0,Fusions,8203,4402,Boston Uprising,BOS,1.7737924388051034,21221,S1W1
477,4653.0,21221.0,2.0,tracer,1556.7459970712662,1,0,0.0,JJONAK,4653,4403,New York Excelsior,NYE,1.5567459970712663,21221,S1W1
478,8184.0,21221.0,3.0,ana,264.15731859207153,1,1,207.19500696659088,blase,8184,4402,Boston Uprising,BOS,0.9713523255586625,21221,S1W1
479,8236.0,21221.0,2.0,wreckingball,951.6465663909912,0,0,0.0,Nenne,8236,4403,New York Excelsior,NYE,0.9516465663909912,21221,S1W1
480,4841.0,21221.0,3.0,mercy,0.0,1,0,847.2821832895279,Anamo,4841,4403,New York Excelsior,NYE,0.8472821832895279,21221,S1W1
481,4654.0,21221.0,3.0,mei,194.3666534423828,0,1,0.0,Libero,4654,4403,New York Excelsior,NYE,0.6943666534423828,21221,S1W1
482,4607.0,21221.0,3.0,wreckingball,19.5,0,1,0.0,NotE,4607,4402,Boston Uprising,BOS,0.5195,21221,S1W1
483,5863.0,21221.0,3.0,widowmaker,390.7200622558594,0,0,0.0,AimGod,5863,4402,Boston Uprising,BOS,0.39072006225585937,21221,S1W1
484,5863.0,21221.0,3.0,ana,249.81250381469727,1,0,84.99999022483826,AimGod,5863,4402,Boston Uprising,BOS,0.3348124940395355,21221,S1W1
485,5878.0,21221.0,3.0,wreckingball,332.44288063049316,1,0,0.0,Axxiom,5878,4402,Boston Uprising,BOS,0.33244288063049315,21221,S1W1
486,8184.0,21221.0,2.0,tracer,319.4227150082588,1,0,0.0,blase,8184,4402,Boston Uprising,BOS,0.3194227150082588,21221,S1W1
487,4649.0,21221.0,2.0,reaper,181.3685872554779,1,0,25.927093505859375,MekO,4649,4403,New York Excelsior,NYE,0.20729568076133728,21221,S1W1
488,8203.0,21221.0,1.0,wreckingball,190.1374969482422,0,0,0.0,Fusions,8203,4402,Boston Uprising,BOS,0.1901374969482422,21221,S1W1
489,8203.0,21221.0,2.0,wreckingball,146.20412826538086,1,0,0.0,Fusions,8203,4402,Boston Uprising,BOS,0.14620412826538087,21221,S1W1
490,4654.0,21221.0,3.0,sombra,25.0,0,0,0.0,Libero,4654,4403,New York Excelsior,NYE,0.025,21221,S1W1
491,4093.0,21221.0,2.0,doomfist,10.13176941871643,0,0,0.0,Mano,4093,4403,New York Excelsior,NYE,0.01013176941871643,21221,S1W1
492,4654.0,21221.0,2.0,ana,2.5,0,0,0.0,Libero,4654,4403,New York Excelsior,NYE,0.0025,21221,S1W1
493,4079.0,21211.0,2.0,zenyatta,28086.431014299393,11,33,16159.088542580605,Boombox,4079,4524,Philadelphia Fusion,PHI,60.74551955688,21211,S1W1
494,4655.0,21211.0,2.0,zenyatta,26818.611574172974,8,35,15987.178529024124,Bdosin,4655,4410,London Spitfire,LDN,60.3057901031971,21211,S1W1
495,4656.0,21211.0,2.0,zarya,30354.08301860094,7,51,0.0,BIRDRING,4656,4410,London Spitfire,LDN,55.854083018600946,21211,S1W1
496,4662.0,21211.0,2.0,brigitte,12569.455620765686,7,40,19401.006096720695,Profit,4662,4410,London Spitfire,LDN,51.97046171748639,21211,S1W1
497,4083.0,21211.0,2.0,brigitte,14937.036326408386,10,34,15401.869174957275,eqo,4083,4524,Philadelphia Fusion,PHI,47.33890550136566,21211,S1W1
498,4079.0,21211.0,3.0,zenyatta,21124.53445625305,9,24,14133.126423358917,Boombox,4079,4524,Philadelphia Fusion,PHI,47.25766087961197,21211,S1W1
499,4659.0,21211.0,2.0,dva,22540.07415729761,5,48,0.0,Fury,4659,4410,London Spitfire,LDN,46.54007415729761,21211,S1W1
500,4660.0,21211.0,2.0,lucio,14712.829863071442,7,33,10471.328015446663,NUS,4660,4410,London Spitfire,LDN,41.68415787851811,21211,S1W1
501,4620.0,21211.0,2.0,zarya,29032.90555536747,12,25,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,41.53290555536747,21211,S1W1
502,4668.0,21211.0,2.0,dva,25469.695023685694,4,28,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,39.469695023685695,21211,S1W1
503,4666.0,21211.0,2.0,reinhardt,21078.001234054565,10,32,0.0,Gesture,4666,4410,London Spitfire,LDN,37.07800123405457,21211,S1W1
504,4655.0,21211.0,1.0,zenyatta,14845.193400382996,4,18,10225.958211481571,Bdosin,4655,4410,London Spitfire,LDN,34.071151611864565,21211,S1W1
505,4024.0,21211.0,2.0,lucio,15906.239057064056,14,20,7320.872375011444,neptuNo,4024,4524,Philadelphia Fusion,PHI,33.2271114320755,21211,S1W1
506,4655.0,21211.0,3.0,zenyatta,16939.26083755493,4,15,8117.7350689172745,Bdosin,4655,4410,London Spitfire,LDN,32.55699590647221,21211,S1W1
507,4620.0,21211.0,3.0,zarya,21186.883902430534,4,22,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,32.18688390243054,21211,S1W1
508,4620.0,21211.0,1.0,zarya,19352.884172976017,4,25,0.0,carpe,4620,4524,Philadelphia Fusion,PHI,31.852884172976015,21211,S1W1
509,4656.0,21211.0,3.0,zarya,22279.480689406395,3,19,0.0,BIRDRING,4656,4410,London Spitfire,LDN,31.779480689406395,21211,S1W1
510,4079.0,21211.0,1.0,zenyatta,14450.340739250183,4,19,7669.232266664505,Boombox,4079,4524,Philadelphia Fusion,PHI,31.61957300591469,21211,S1W1
511,4662.0,21211.0,3.0,brigitte,8915.371581077576,4,17,14194.007973074913,Profit,4662,4410,London Spitfire,LDN,31.60937955415249,21211,S1W1
512,4024.0,21211.0,3.0,lucio,12405.7635679245,8,20,9075.875639915466,neptuNo,4024,4524,Philadelphia Fusion,PHI,31.481639207839965,21211,S1W1
513,4083.0,21211.0,1.0,brigitte,8971.201478004456,6,17,10813.172990322113,eqo,4083,4524,Philadelphia Fusion,PHI,28.28437446832657,21211,S1W1
514,4668.0,21211.0,3.0,dva,17146.174043118954,7,22,0.0,Poko,4668,4524,Philadelphia Fusion,PHI,28.146174043118954,21211,S1W1
515,4024.0,21211.0,1.0,lucio,11450.260461807251,3,20,6471.933676838875,neptuNo,4024,4524,Philadelphia Fusion,PHI,27.922194138646127,21211,S1W1
516,4083.0,21211.0,3.0,brigitte,7431.254388093948,5,17,11945.901810646057,eqo,4083,4524,Philadelphia Fusion,PHI,27.877156198740003,21211,S1W1
517,4662.0,21211.0,1.0,brigitte,7353.2185134887695,5,14,11823.00187420845,Profit,4662,4410,London Spitfire,LDN,26.17622038769722,21211,S1W1
518,4660.0,21211.0,1.0,lucio,8476.720856666565,4,16,9564.908337593079,NUS,4660,4410,London Spitfire,LDN,26.041629194259645,21211,S1W1
519,4656.0,21211.0,1.0,zarya,18040.35357028246,4,16,0.0,BIRDRING,4656,4410,London Spitfire,LDN,26.04035357028246,21211,S1W1
520,4669.0,21211.0,2.0,reinhardt,14757.604888916016,11,22,0.0,Sado,4669,4524,Philadelphia Fusion,PHI,25.757604888916013,21211,S1W1
521,4660.0,21211.0,3.0,lucio,9158.634780883789,6,14,8190.717597365379,NUS,4660,4410,London Spitfire,LDN,24.349352378249165,21211,S1W1
